id,Grid cell,green_area_m2,city_level,neighborhood_level,trail,camera_surveillance,commercial_poi,public_poi,recreation_poi,housing_Owner,housing_Renter,housing_buld_age_1945 and before,housing_buld_age_1946-1990,housing_buld_age_1991 and after,housing_small_apartment,housing_large_apartment,housing_standalone_house,housing_auxiliary_house,housing_others,isco_High,isco_Medium,isco_Low,ethnical_EST,ethnical_RUS,age_0-9,age_10-19,age_20-29,age_30-39,age_40-49,age_50-59,age_60-69,age_70-79,age_80-89,age_90+,revised_landuse_11100,revised_landuse_11210,revised_landuse_11220,revised_landuse_12100,X,Y,landuse_diversity,numbers_against_public_order,numbers_violent_crime,numbers_against_property,Grid cell_count,geometry,crime_incidents
257,500mN6588000E545500,67388.191,0.0,4266.773,919.135,33.0,2.0,5.0,1.0,826,293,0.0,1110.0,107.0,2.0,19.0,8.0,0.0,0.0,136,151,346,444,635,130,125,136,251,195,122,142,71,55,10,11608.956,81161.273,33941.085,69622.784,545749.5,6588249.5,5,19.0,0.0,53.0,1.0,"POLYGON ((545500 6588000, 545500 6588499, 545999 6588499, 545999 6588000, 545500 6588000))",72.0
258,500mN6588000E546000,9533.113,0.0,1092.717,373.673,0.0,5.0,0.0,0.0,5,0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,3,5,0,0,0,0,0,0,0,3,0,0,0,,,,230309.119,546249.5,6588249.5,2,9.0,0.0,142.0,1.0,"POLYGON ((546000 6588000, 546000 6588499, 546499 6588499, 546499 6588000, 546000 6588000))",151.0
259,500mN6588000E546500,50847.182,500.25,1269.511,873.836,0.0,4.0,0.0,3.0,0,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,,,,195959.002,546749.5,6588249.5,2,1.0,0.0,33.0,1.0,"POLYGON ((546500 6588000, 546500 6588499, 546999 6588499, 546999 6588000, 546500 6588000))",34.0
260,500mN6588000E547500,67452.515,1058.405,2970.145,256.193,0.0,7.0,0.0,0.0,0,33,0.0,0.0,33.0,,,,,,0,3,16,3,17,4,3,4,9,10,3,0,0,0,0,,,,210038.46,547749.5,6588249.5,2,5.0,0.0,375.0,1.0,"POLYGON ((547500 6588000, 547500 6588499, 547999 6588499, 547999 6588000, 547500 6588000))",380.0
261,500mN6588000E548000,62830.103,424.709,2475.903,0.0,0.0,0.0,0.0,0.0,38,14,0.0,59.0,0.0,0.0,3.0,0.0,0.0,0.0,3,8,20,14,26,8,4,5,8,8,13,5,5,3,0,,,,193853.938,548249.5,6588249.5,2,2.0,0.0,7.0,1.0,"POLYGON ((548000 6588000, 548000 6588499, 548499 6588499, 548499 6588000, 548000 6588000))",9.0
262,500mN6588000E549000,45244.274,94.261,1256.194,537.099,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,135603.305,549249.5,6588249.5,2,1.0,0.0,10.0,1.0,"POLYGON ((549000 6588000, 549000 6588499, 549499 6588499, 549499 6588000, 549000 6588000))",11.0
263,500mN6588500E531500,25354.81,309.518,4398.153,398.179,0.0,0.0,0.0,0.0,773,129,0.0,0.0,936.0,0.0,31.0,97.0,0.0,6.0,224,156,131,705,170,155,124,95,208,168,99,49,32,4,4,4482.704,72581.762,50175.629,48765.993,531749.5,6588749.5,5,2.0,0.0,8.0,1.0,"POLYGON ((531500 6588500, 531500 6588999, 531999 6588999, 531999 6588500, 531500 6588500))",10.0
264,500mN6588500E532000,3843.428,1464.728,1897.599,35.806,0.0,1.0,0.0,0.0,191,7,8.0,0.0,190.0,4.0,1.0,47.0,0.0,0.0,62,19,27,140,49,29,28,19,30,39,23,17,12,0,3,,53611.34,7398.984,,532249.5,6588749.5,3,1.0,0.0,1.5,2.0,"POLYGON ((532000 6588500, 532000 6588999, 532499 6588999, 532499 6588500, 532000 6588500))",2.5
265,500mN6588500E532500,24134.657,1327.356,884.343,58.484,0.0,0.0,0.0,0.0,26,9,0.0,6.0,31.0,3.0,1.0,6.0,0.0,0.0,8,4,8,30,7,7,5,4,10,6,3,3,0,0,0,,,7535.36,,532749.5,6588749.5,2,1.0,0.0,1.5,2.0,"POLYGON ((532500 6588500, 532500 6588999, 532999 6588999, 532999 6588500, 532500 6588500))",2.5
266,500mN6588500E533000,88010.883,1815.662,1480.9,0.0,0.0,0.0,0.0,0.0,44,0,3.0,18.0,24.0,1.0,5.0,24.0,0.0,0.0,12,7,5,33,6,4,5,5,5,6,7,7,3,3,0,,959.443,22483.514,8123.694,533249.5,6588749.5,4,0.6666666666666666,0.0,1.3333333333333333,3.0,"POLYGON ((533000 6588500, 533000 6588999, 533499 6588999, 533499 6588500, 533000 6588500))",2.0
267,500mN6588500E533500,25600.964,458.314,2634.433,160.851,0.0,0.0,0.0,0.0,126,3,6.0,32.0,96.0,4.0,0.0,48.0,0.0,2.0,28,21,15,101,23,15,19,12,8,24,29,6,12,9,0,,56112.18,51993.429,6230.616,533749.5,6588749.5,4,0.6666666666666666,0.0,1.3333333333333333,3.0,"POLYGON ((533500 6588500, 533500 6588999, 533999 6588999, 533999 6588500, 533500 6588500))",2.0
268,500mN6588500E534000,45190.259,432.753,3729.784,1599.876,0.0,0.0,2.0,0.0,287,15,0.0,17.0,295.0,7.0,0.0,106.0,1.0,2.0,83,39,41,216,74,27,51,33,23,49,61,42,20,7,0,6103.907,151559.517,16070.398,,534249.5,6588749.5,4,2.75,0.0,5.0,4.0,"POLYGON ((534000 6588500, 534000 6588999, 534499 6588999, 534499 6588500, 534000 6588500))",7.75
269,500mN6588500E534500,80690.897,535.456,3583.692,487.73,0.0,0.0,0.0,0.0,295,19,0.0,0.0,320.0,25.0,0.0,74.0,0.0,1.0,97,41,36,236,69,37,57,22,25,71,53,30,18,6,0,31570.669,122170.902,,,534749.5,6588749.5,3,2.75,0.0,5.0,4.0,"POLYGON ((534500 6588500, 534500 6588999, 534999 6588999, 534999 6588500, 534500 6588500))",7.75
270,500mN6588500E535000,199048.378,447.272,1259.372,203.305,0.0,0.0,2.0,0.0,107,18,0.0,18.0,109.0,14.0,0.0,17.0,0.0,1.0,33,13,18,71,48,20,21,11,15,27,14,10,7,0,3,730.161,19645.814,11349.08,,535249.5,6588749.5,4,0.0,0.0,0.0,1.0,"POLYGON ((535000 6588500, 535000 6588999, 535499 6588999, 535499 6588500, 535000 6588500))",0.0
271,500mN6588500E535500,176083.938,144.534,2364.696,998.278,0.0,0.0,1.0,4.0,47,0,0.0,10.0,37.0,0.0,0.0,21.0,0.0,0.0,12,6,9,33,11,3,8,7,3,6,10,8,3,0,0,,12043.051,33189.283,,535749.5,6588749.5,3,1.0,0.0,0.0,1.0,"POLYGON ((535500 6588500, 535500 6588999, 535999 6588999, 535999 6588500, 535500 6588500))",1.0
272,500mN6588500E538500,132948.58,365.737,2299.937,1844.203,0.0,1.0,0.0,2.0,71,4,4.0,0.0,75.0,0.0,7.0,1.0,0.0,22.0,28,14,7,40,29,15,7,9,22,15,4,6,0,0,0,,,,,538749.5,6588749.5,1,,,,,"POLYGON ((538500 6588500, 538500 6588999, 538999 6588999, 538999 6588500, 538500 6588500))",
273,500mN6588500E540000,94342.45,0.0,5331.652,1411.742,2.0,1.0,4.0,0.0,869,290,13.0,1290.0,0.0,0.0,15.0,0.0,0.0,3.0,234,166,282,797,344,128,96,145,269,176,168,107,81,112,21,6751.464,98442.697,5786.181,87100.853,540249.5,6588749.5,5,24.0,0.0,51.0,1.0,"POLYGON ((540000 6588500, 540000 6588999, 540499 6588999, 540499 6588500, 540000 6588500))",75.0
274,500mN6588500E540500,39213.725,477.197,5360.988,851.707,51.0,15.0,8.0,0.0,1009,496,1168.0,417.0,88.0,2.0,99.0,19.0,0.0,26.0,377,254,327,1320,194,189,136,194,413,249,198,145,92,54,8,2451.169,160517.171,,38722.96,540749.5,6588749.5,4,31.0,5.0,553.0,1.0,"POLYGON ((540500 6588500, 540500 6588999, 540999 6588999, 540999 6588500, 540500 6588500))",589.0
275,500mN6588500E541000,16212.895,517.061,3990.059,274.664,13.0,4.0,3.0,1.0,1866,869,1379.0,697.0,862.0,3.0,130.0,15.0,0.0,53.0,873,371,377,2149,416,419,302,304,703,490,315,195,139,58,13,30257.655,166477.248,,10135.536,541249.5,6588749.5,4,37.0,1.0,94.0,1.0,"POLYGON ((541000 6588500, 541000 6588999, 541499 6588999, 541499 6588500, 541000 6588500))",132.0
276,500mN6588500E541500,104963.724,486.719,2869.345,4608.664,98.0,16.0,57.0,17.0,354,199,397.0,54.0,168.0,1.0,40.0,5.0,0.0,16.0,184,67,69,487,69,65,100,57,94,108,88,49,35,18,5,8022.052,16733.135,28617.367,85833.919,541749.5,6588749.5,5,41.0,0.0,86.0,1.0,"POLYGON ((541500 6588500, 541500 6588999, 541999 6588999, 541999 6588500, 541500 6588500))",127.0
277,500mN6588500E542000,53528.244,1145.902,3821.533,2042.957,123.0,182.0,93.0,14.0,452,521,722.0,312.0,75.0,5.0,57.0,8.0,0.0,86.0,294,149,129,696,152,104,136,164,199,169,161,100,59,26,6,124548.031,21055.27,,33818.408,542249.5,6588749.5,4,113.0,4.0,648.0,1.0,"POLYGON ((542000 6588500, 542000 6588999, 542499 6588999, 542499 6588500, 542000 6588500))",765.0
278,500mN6588500E542500,33754.245,585.748,3786.483,1966.911,197.0,154.0,146.0,9.0,320,253,46.0,496.0,82.0,1.0,14.0,1.0,0.0,28.0,166,84,70,375,130,61,60,83,109,100,63,61,50,27,10,98869.599,13209.341,4066.934,61658.261,542749.5,6588749.5,5,134.0,3.0,2501.0,1.0,"POLYGON ((542500 6588500, 542500 6588999, 542999 6588999, 542999 6588500, 542500 6588500))",2638.0
279,500mN6588500E543000,27757.619,787.574,4129.764,964.013,130.0,47.0,79.0,4.0,1558,1001,648.0,1664.0,498.0,0.0,57.0,1.0,0.0,64.0,720,398,351,1670,569,274,286,391,523,422,344,242,195,107,26,147083.235,,,44325.033,543249.5,6588749.5,3,74.0,2.0,590.0,1.0,"POLYGON ((543000 6588500, 543000 6588999, 543499 6588999, 543499 6588500, 543000 6588500))",666.0
280,500mN6588500E543500,35817.862,0.0,3917.333,1204.639,62.0,15.0,26.0,4.0,2405,1315,1956.0,1306.0,799.0,0.0,133.0,6.0,0.0,67.0,1119,490,431,2751,561,466,407,643,805,631,433,309,205,173,40,166442.333,39874.12,,,543749.5,6588749.5,3,36.0,0.0,161.0,1.0,"POLYGON ((543500 6588500, 543500 6588999, 543999 6588999, 543999 6588500, 543500 6588500))",197.0
281,500mN6588500E544000,52369.212,0.0,3698.46,569.024,72.0,10.0,11.0,1.0,1650,723,1088.0,491.0,1076.0,4.0,102.0,21.0,0.0,33.0,774,358,277,1973,365,354,281,294,553,435,287,218,142,78,21,26616.774,136022.924,,8518.539,544249.5,6588749.5,4,23.0,1.0,362.0,1.0,"POLYGON ((544000 6588500, 544000 6588999, 544499 6588999, 544499 6588500, 544000 6588500))",386.0
282,500mN6588500E544500,145490.742,0.0,3920.301,3316.343,9.0,0.0,10.0,2.0,640,178,13.0,798.0,74.0,0.0,11.0,6.0,0.0,1.0,132,105,180,309,435,76,80,84,140,95,138,104,98,58,12,,46212.893,6035.582,6130.479,544749.5,6588749.5,4,16.0,0.0,20.0,1.0,"POLYGON ((544500 6588500, 544500 6588999, 544999 6588999, 544999 6588500, 544500 6588500))",36.0
283,500mN6588500E545000,103309.725,0.0,5546.453,1399.921,19.0,3.0,10.0,1.0,930,265,18.0,1091.0,209.0,1.0,24.0,3.0,0.0,1.0,173,135,345,376,770,128,132,121,185,237,151,153,119,80,12,,87086.259,3952.293,34819.067,545249.5,6588749.5,4,15.0,0.0,68.0,1.0,"POLYGON ((545000 6588500, 545000 6588999, 545499 6588999, 545499 6588500, 545000 6588500))",83.0
284,500mN6588500E545500,107103.624,0.0,4350.624,1693.161,27.0,2.0,27.0,5.0,710,283,0.0,171.0,879.0,0.0,18.0,0.0,0.0,3.0,265,140,183,320,512,160,69,148,337,132,86,74,35,9,0,1332.493,15770.077,63630.31,6332.276,545749.5,6588749.5,5,16.0,0.0,64.0,1.0,"POLYGON ((545500 6588500, 545500 6588999, 545999 6588999, 545999 6588500, 545500 6588500))",80.0
285,500mN6588500E546000,138826.58,0.0,6305.737,2975.282,13.0,6.0,3.0,0.0,2750,729,0.0,3852.0,30.0,0.0,31.0,0.0,0.0,6.0,384,375,1158,964,2370,318,324,370,625,539,503,544,386,232,41,21981.699,144237.379,1327.553,28940.963,546249.5,6588749.5,5,52.0,1.0,502.0,1.0,"POLYGON ((546000 6588500, 546000 6588999, 546499 6588999, 546499 6588500, 546000 6588500))",555.0
286,500mN6588500E546500,101576.342,0.0,4307.08,1958.754,0.0,22.0,7.0,0.0,3529,714,0.0,4743.0,0.0,0.0,25.0,0.0,0.0,8.0,475,487,1351,999,2996,410,426,425,717,720,581,590,574,267,33,22178.149,109419.04,,92625.97,546749.5,6588749.5,4,61.0,0.0,249.0,1.0,"POLYGON ((546500 6588500, 546500 6588999, 546999 6588999, 546999 6588500, 546500 6588500))",310.0
287,500mN6588500E547000,105172.228,0.0,5670.894,1932.094,0.0,4.0,0.0,1.0,1193,237,0.0,1591.0,0.0,0.0,13.0,0.0,0.0,1.0,174,205,437,452,911,136,150,144,252,254,181,234,170,58,12,13190.957,41445.827,,136157.627,547249.5,6588749.5,4,24.0,0.0,32.0,1.0,"POLYGON ((547000 6588500, 547000 6588999, 547499 6588999, 547499 6588500, 547000 6588500))",56.0
288,500mN6588500E552000,5813.059,1030.428,556.815,1167.472,0.0,0.0,0.0,0.0,3,0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,,552249.5,6588749.5,1,1.0,0.0,0.0,1.0,"POLYGON ((552000 6588500, 552000 6588999, 552499 6588999, 552499 6588500, 552000 6588500))",1.0
289,500mN6589000E531500,,0.0,618.588,141.004,0.0,0.0,0.0,0.0,48,4,0.0,0.0,51.0,4.0,2.0,15.0,0.0,0.0,15,7,4,43,7,14,6,3,17,9,6,3,0,0,0,,23988.391,7627.706,3600.986,531749.5,6589249.5,3,1.0,0.0,1.0,1.0,"POLYGON ((531500 6589000, 531500 6589499, 531999 6589499, 531999 6589000, 531500 6589000))",2.0
290,500mN6589000E532000,3666.361,8.757,2873.799,0.0,0.0,0.0,0.0,0.0,329,30,0.0,0.0,370.0,13.0,0.0,83.0,1.0,0.0,124,47,33,289,49,51,64,47,39,77,56,19,15,4,0,,108991.543,43963.046,,532249.5,6589249.5,3,1.0,0.0,2.0,1.0,"POLYGON ((532000 6589000, 532000 6589499, 532499 6589499, 532499 6589000, 532000 6589000))",3.0
291,500mN6589000E532500,53308.843,163.255,2944.918,311.807,0.0,0.0,0.0,0.0,264,24,0.0,6.0,298.0,2.0,0.0,125.0,0.0,1.0,94,49,32,242,38,24,48,41,27,42,56,41,18,7,0,,,158406.053,,532749.5,6589249.5,2,,,,,"POLYGON ((532500 6589000, 532500 6589499, 532999 6589499, 532999 6589000, 532500 6589000))",
292,500mN6589000E533000,37443.681,15.873,4129.602,56.791,0.0,0.0,0.0,0.0,308,54,0.0,5.0,377.0,7.0,10.0,120.0,0.0,0.0,103,48,45,310,53,51,61,37,46,76,62,30,20,4,3,,94173.247,28943.67,,533249.5,6589249.5,3,0.0,0.0,1.0,1.0,"POLYGON ((533000 6589000, 533000 6589499, 533499 6589499, 533499 6589000, 533000 6589000))",1.0
293,500mN6589000E533500,5415.29,0.0,4512.12,0.0,0.0,0.0,1.0,0.0,420,41,0.0,28.0,447.0,20.0,1.0,114.0,0.0,1.0,125,74,55,308,127,44,81,51,47,95,73,50,27,7,0,747.734,145043.748,69846.535,,533749.5,6589249.5,4,2.0,0.0,2.0,1.0,"POLYGON ((533500 6589000, 533500 6589499, 533999 6589499, 533999 6589000, 533500 6589000))",4.0
294,500mN6589000E534000,36936.056,194.338,1961.116,0.0,0.0,0.0,0.0,0.0,246,71,0.0,26.0,298.0,7.0,2.0,82.0,0.0,3.0,95,38,34,209,94,39,60,43,38,57,46,25,11,4,0,1932.801,119949.084,20959.229,,534249.5,6589249.5,4,2.0,0.0,0.0,1.0,"POLYGON ((534000 6589000, 534000 6589499, 534499 6589499, 534499 6589000, 534000 6589000))",2.0
295,500mN6589000E534500,230692.065,901.461,285.443,194.759,0.0,0.0,0.0,0.0,8,13,0.0,0.0,21.0,2.0,0.0,6.0,0.0,0.0,3,0,0,11,9,3,13,0,0,3,0,0,0,0,0,,,2221.526,,534749.5,6589249.5,2,,,,,"POLYGON ((534500 6589000, 534500 6589499, 534999 6589499, 534999 6589000, 534500 6589000))",
296,500mN6589000E535000,184938.517,408.2,1664.161,652.038,0.0,0.0,0.0,0.0,246,39,3.0,0.0,305.0,0.0,12.0,3.0,0.0,1.0,98,44,29,218,51,56,26,24,61,59,41,19,12,7,3,19652.188,14874.283,,,535249.5,6589249.5,3,1.0,0.0,4.0,1.0,"POLYGON ((535000 6589000, 535000 6589499, 535499 6589499, 535499 6589000, 535000 6589000))",5.0
297,500mN6589000E535500,126684.391,0.0,675.036,2031.568,0.0,0.0,1.0,0.0,7,7,0.0,0.0,14.0,0.0,3.0,0.0,0.0,0.0,0,0,3,10,0,3,4,0,0,6,0,0,0,0,0,1751.052,5821.082,,,535749.5,6589249.5,3,,,,,"POLYGON ((535500 6589000, 535500 6589499, 535999 6589499, 535999 6589000, 535500 6589000))",
298,500mN6589000E539500,147338.051,0.0,3662.409,3913.877,0.0,1.0,0.0,1.0,1517,296,0.0,1258.0,735.0,0.0,25.0,0.0,0.0,1.0,407,238,335,1069,722,216,190,162,334,312,245,192,178,146,18,29565.17,56157.077,23472.039,10053.605,539749.5,6589249.5,5,12.0,0.0,56.0,1.0,"POLYGON ((539500 6589000, 539500 6589499, 539999 6589499, 539999 6589000, 539500 6589000))",68.0
299,500mN6589000E540000,60234.514,0.0,6081.799,1613.297,2.0,6.0,5.0,0.0,1173,395,727.0,665.0,474.0,2.0,72.0,93.0,0.0,7.0,330,229,395,1248,450,188,177,214,313,285,254,200,136,92,20,722.235,179530.357,15295.923,13839.565,540249.5,6589249.5,5,35.0,0.0,188.0,1.0,"POLYGON ((540000 6589000, 540000 6589499, 540499 6589499, 540499 6589000, 540000 6589000))",223.0
300,500mN6589000E540500,7468.311,163.45,3772.581,536.036,0.0,2.0,0.0,0.0,1567,685,2157.0,188.0,213.0,0.0,194.0,56.0,0.0,12.0,608,304,457,2080,287,292,261,293,560,451,292,217,119,62,13,,216129.442,,,540749.5,6589249.5,2,17.0,0.0,76.0,1.0,"POLYGON ((540500 6589000, 540500 6589499, 540999 6589499, 540999 6589000, 540500 6589000))",93.0
301,500mN6589000E541000,5773.868,1017.988,3373.97,177.402,1.0,40.0,14.0,1.0,427,205,537.0,23.0,151.0,0.0,47.0,6.0,0.0,6.0,211,107,94,585,55,82,67,82,216,105,76,38,30,15,0,12550.904,61180.21,,109238.527,541249.5,6589249.5,4,32.0,0.0,213.0,1.0,"POLYGON ((541000 6589000, 541000 6589499, 541499 6589499, 541499 6589000, 541000 6589000))",245.0
302,500mN6589000E541500,64280.207,0.0,3642.493,3018.653,28.0,41.0,29.0,1.0,70,57,85.0,0.0,29.0,0.0,9.0,4.0,0.0,5.0,43,21,8,77,20,8,15,27,32,21,7,14,13,4,0,20197.187,,5917.263,63300.497,541749.5,6589249.5,4,58.0,1.0,955.0,1.0,"POLYGON ((541500 6589000, 541500 6589499, 541999 6589499, 541999 6589000, 541500 6589000))",1014.0
303,500mN6589000E542000,37300.14,0.0,5841.11,1320.257,136.0,233.0,68.0,13.0,727,938,1583.0,59.0,169.0,8.0,135.0,11.0,0.0,163.0,539,207,175,1163,201,209,248,285,317,359,238,145,57,14,3,146456.64,,,64595.243,542249.5,6589249.5,3,92.0,0.0,462.0,1.0,"POLYGON ((542000 6589000, 542000 6589499, 542499 6589499, 542499 6589000, 542000 6589000))",554.0
304,500mN6589000E542500,33330.644,465.038,4774.292,1313.771,155.0,152.0,111.0,9.0,391,454,518.0,55.0,324.0,2.0,56.0,11.0,0.0,118.0,239,133,88,495,93,78,87,167,202,145,110,58,37,17,0,73759.895,,,112183.359,542749.5,6589249.5,3,126.0,5.0,1399.0,1.0,"POLYGON ((542500 6589000, 542500 6589499, 542999 6589499, 542999 6589000, 542500 6589000))",1530.0
305,500mN6589000E543000,16400.827,887.705,4216.499,101.795,81.0,70.0,42.0,0.0,940,815,502.0,744.0,710.0,1.0,34.0,2.0,0.0,76.0,473,268,204,953,394,213,216,323,431,335,178,134,81,39,11,51711.037,,,118750.169,543249.5,6589249.5,3,68.0,1.0,450.0,1.0,"POLYGON ((543000 6589000, 543000 6589499, 543499 6589499, 543499 6589000, 543000 6589000))",519.0
306,500mN6589000E543500,29813.162,0.0,4937.435,233.999,27.0,24.0,15.0,0.0,1986,1661,1226.0,1863.0,744.0,0.0,90.0,1.0,0.0,62.0,926,456,664,1919,708,381,305,715,907,627,373,283,186,130,19,127683.762,47225.927,,22970.52,543749.5,6589249.5,4,50.0,1.0,306.0,1.0,"POLYGON ((543500 6589000, 543500 6589499, 543999 6589499, 543999 6589000, 543500 6589000))",357.0
307,500mN6589000E544000,33506.756,0.0,4629.493,85.3,48.0,9.0,15.0,3.0,1548,820,1491.0,187.0,867.0,3.0,143.0,20.0,0.0,48.0,733,293,239,1800,370,340,318,260,480,479,297,189,116,60,6,42789.102,148655.649,5329.83,9434.204,544249.5,6589249.5,5,43.0,0.0,167.0,1.0,"POLYGON ((544000 6589000, 544000 6589499, 544499 6589499, 544499 6589000, 544000 6589000))",210.0
308,500mN6589000E544500,174424.313,0.0,1850.165,5909.742,28.0,4.0,47.0,7.0,144,79,105.0,0.0,132.0,1.0,17.0,4.0,0.0,11.0,66,35,19,166,45,38,20,25,53,43,26,19,14,3,0,3068.484,19714.859,24633.719,20588.36,544749.5,6589249.5,5,14.0,0.0,70.0,1.0,"POLYGON ((544500 6589000, 544500 6589499, 544999 6589499, 544999 6589000, 544500 6589000))",84.0
309,500mN6589000E545000,193332.055,137.712,2404.436,2493.663,18.0,1.0,12.0,1.0,20,17,0.0,25.0,14.0,0.0,6.0,1.0,0.0,2.0,7,5,9,17,18,6,0,0,13,5,5,12,0,3,0,,26448.014,150.332,19723.811,545249.5,6589249.5,4,1.0,0.0,7.0,1.0,"POLYGON ((545000 6589000, 545000 6589499, 545499 6589499, 545499 6589000, 545000 6589000))",8.0
310,500mN6589000E545500,92334.946,0.0,3736.6,1019.221,0.0,0.0,0.0,0.0,841,362,0.0,273.0,998.0,0.0,29.0,2.0,0.0,3.0,366,166,197,591,508,180,115,141,331,186,149,103,47,17,3,27985.177,40569.351,4113.232,46514.316,545749.5,6589249.5,5,14.0,0.0,46.0,1.0,"POLYGON ((545500 6589000, 545500 6589499, 545999 6589499, 545999 6589000, 545500 6589000))",60.0
311,500mN6589000E546000,95585.082,0.0,5018.61,2453.786,12.0,2.0,0.0,0.0,2259,538,0.0,1908.0,1162.0,0.0,26.0,0.0,0.0,1.0,475,380,767,810,1812,330,279,325,555,464,341,315,283,163,15,92034.765,36520.766,,22020.645,546249.5,6589249.5,4,34.0,0.0,64.0,1.0,"POLYGON ((546000 6589000, 546000 6589499, 546499 6589499, 546499 6589000, 546000 6589000))",98.0
312,500mN6589000E546500,135772.217,0.0,7413.931,2085.831,0.0,2.0,1.0,1.0,2896,571,0.0,3815.0,0.0,0.0,31.0,0.0,0.0,5.0,473,387,1014,985,2364,339,354,315,555,561,464,557,426,211,33,71533.113,69635.248,,8055.26,546749.5,6589249.5,4,40.0,0.0,125.0,1.0,"POLYGON ((546500 6589000, 546500 6589499, 546999 6589499, 546999 6589000, 546500 6589000))",165.0
313,500mN6589000E547000,130375.662,0.0,6085.104,2785.312,0.0,12.0,8.0,0.0,4322,816,0.0,5459.0,170.0,0.0,32.0,0.0,0.0,10.0,599,593,1402,1541,3390,562,560,458,813,817,604,788,701,281,47,157010.744,33527.621,,5486.617,547249.5,6589249.5,4,66.0,0.0,559.0,1.0,"POLYGON ((547000 6589000, 547000 6589499, 547499 6589499, 547499 6589000, 547000 6589000))",625.0
314,500mN6589000E547500,114662.629,37.546,5563.152,2465.186,0.0,5.0,0.0,1.0,2863,612,0.0,3673.0,148.0,0.0,22.0,0.0,0.0,6.0,443,424,1032,1098,2214,381,366,320,619,574,406,545,415,178,17,112042.746,18901.189,,56209.893,547749.5,6589249.5,4,53.0,0.0,130.0,1.0,"POLYGON ((547500 6589000, 547500 6589499, 547999 6589499, 547999 6589000, 547500 6589000))",183.0
315,500mN6589000E548000,94960.601,13.224,5735.074,2395.773,0.0,0.0,2.0,0.0,1423,422,0.0,2032.0,0.0,0.0,12.0,0.0,0.0,0.0,224,208,565,531,1216,162,162,183,315,317,207,306,260,113,7,54148.541,42776.518,,53908.793,548249.5,6589249.5,4,25.0,1.0,48.0,1.0,"POLYGON ((548000 6589000, 548000 6589499, 548499 6589499, 548499 6589000, 548000 6589000))",74.0
316,500mN6589000E549000,68152.603,314.673,3790.163,850.878,0.0,10.0,4.0,0.0,343,122,0.0,514.0,0.0,0.0,7.0,0.0,0.0,0.0,48,35,154,107,322,48,45,35,90,88,43,82,52,26,5,14572.6,9777.251,,111306.35,549249.5,6589249.5,4,20.0,0.0,279.0,1.0,"POLYGON ((549000 6589000, 549000 6589499, 549499 6589499, 549499 6589000, 549000 6589000))",299.0
317,500mN6589000E549500,114067.58,1059.94,5156.297,2335.225,0.0,4.0,7.0,0.0,2120,388,0.0,2737.0,17.0,0.0,21.0,0.0,0.0,6.0,277,290,825,660,1684,269,193,275,476,391,318,417,275,119,21,27131.655,72181.929,,35906.1,549749.5,6589249.5,4,30.0,0.0,55.0,1.0,"POLYGON ((549500 6589000, 549500 6589499, 549999 6589499, 549999 6589000, 549500 6589000))",85.0
318,500mN6589000E550000,57521.061,1077.544,1401.563,689.754,0.0,0.0,3.0,0.0,0,0,0.0,0.0,781.0,0.0,4.0,0.0,0.0,3.0,54,35,231,275,457,139,175,69,126,121,73,50,20,8,0,,,,68896.413,550249.5,6589249.5,2,16.0,1.0,23.0,1.0,"POLYGON ((550000 6589000, 550000 6589499, 550499 6589499, 550499 6589000, 550000 6589000))",40.0
319,500mN6589000E550500,6472.38,504.036,1459.836,153.466,0.0,0.0,0.0,0.0,70,9,0.0,88.0,0.0,0.0,5.0,0.0,0.0,0.0,11,6,33,43,35,9,8,12,15,13,20,5,4,0,0,4327.069,4898.102,,4180.142,550749.5,6589249.5,4,3.0,0.0,33.0,1.0,"POLYGON ((550500 6589000, 550500 6589499, 550999 6589499, 550999 6589000, 550500 6589000))",36.0
320,500mN6589500E532500,8987.922,144.42,2669.359,678.574,0.0,0.0,0.0,0.0,145,14,0.0,8.0,156.0,4.0,0.0,63.0,7.0,0.0,53,26,13,130,21,15,32,18,13,29,32,22,3,3,0,,11597.81,76896.503,12648.738,532749.5,6589749.5,4,1.0,0.0,1.0,1.0,"POLYGON ((532500 6589500, 532500 6589999, 532999 6589999, 532999 6589500, 532500 6589500))",2.0
321,500mN6589500E533000,10327.263,0.0,4208.817,19.803,0.0,0.0,0.0,0.0,441,78,3.0,5.0,522.0,18.0,7.0,119.0,1.0,2.0,166,72,55,415,94,68,88,72,66,107,76,35,24,3,3,6494.232,151318.432,31023.573,,533249.5,6589749.5,4,4.0,0.0,3.0,1.0,"POLYGON ((533000 6589500, 533000 6589999, 533499 6589999, 533499 6589500, 533000 6589500))",7.0
